Order_ID,Order_Date,Region,Category,Sub_Category,Customer_Name,Orders,Quantity,Revenue,Profit
ORD11316,31-05-2023,West,Furniture,Chairs,Neha,3,11,4506.27,697.3
ORD11317,26-01-2022,West,Office Supplies,Art,Ankit,5,4,3463,1155.45
ORD11318,17-04-2024, west ,Office Supplies,Binders,Priya,4,14,2393.14,253.71
ORD11319,30-05-2023, west ,Furniture,Storage,Ravi,1,5,710.03,128.17
ORD11320,07-09-2022,South,Furniture,Chairs,Sneha,2,16,2008.85,667.06
ORD11321,28-04-2023,EAST,Technology,Accessories,Sneha,4,19,3647.09,180.79
ORD11322,02-02-2022,Central,Furniture,Tables,Sneha,4,6,146.26,50.33
ORD11323,08-06-2022,East,Office Supplies,Binders,Priya,2,9,2770.19,199.14
ORD11324,23-02-2022,West,Technology,Copiers,Amit,4,6,1105.08,226.82
ORD11325,20-01-2023,East,Office Supplies,Paper,Sara,3,3,559.56,183.79
ORD11326,20-05-2024,West,Technology,Accessories,Kiran,1,8,610.11,10.41
ORD11327,08-12-2022,West,Furniture,Chairs,Sara,3,14,3106.39,661.17
ORD11328,16-05-2023,South,Office Supplies,Paper,Ankit,1,2,195.51,10.46
ORD11329,21-12-2022,Central,Office Supplies,Art,Ankit,1,6,$4472.58,226.92
ORD11330,20-02-2022, west ,Office Supplies,Art,Kiran,5,16,1752.19,98.96
ORD11331,03-02-2022,East,Office Supplies,Art,Kiran,1,4,4685.91,1142.57
ORD11332,21-03-2024,East,Technology,Phones,Sara,1,11,3340.98,-238.85
ORD11333,01-07-2022,EAST,Technology,Phones,John,5,10,1677.43,358.42
ORD11334,04-09-2023,West,Office Supplies,Paper,sara,3,6,4953.1,474.18
ORD11335,21-10-2022,EAST,Furniture,Chairs,David,3,9,4278.16,842.62
ORD11336,09-03-2024,EAST,Technology,Phones,David,4,11,$3765.06,-376.06
ORD11337,16-10-2023, west ,Technology,Copiers,Neha,3,6,925.52,140.37
ORD11338,03-06-2023,Central,Office Supplies,Binders,Sneha,5,8,$3807.4,107.51
ORD11339,26-07-2023,West,Technology,Accessories,David,4,6,3921.81,-8.22
ORD11340,16-01-2024,East,Office Supplies,Paper,Sara,4,4,4037.82,802.75
ORD11341,29-10-2022, west ,Office Supplies,Binders,Sneha,5,5,1325.28,376.76
ORD11342,28-02-2023,Central,Furniture,Storage,Sara,4,4,3540.72,542.56
ORD11343,05-07-2022,South,Office Supplies,Binders,Ankit,3,15,1373.35,187.02
ORD11344,14-10-2023,EAST,Office Supplies,Paper,Kiran,1,5,2819.01,625.09
ORD11345,28-06-2023,West,Technology,Phones,Sara,2,7,1764.68,337.83
ORD11346,21-01-2023,South,Furniture,Storage,Amit,2,19,4350.21,1086.97
ORD11347,04-10-2022,Central,Technology,Accessories,Priya,1,10,2578.98,-236.8
ORD11348,26-11-2023,East,Furniture,Tables,Sneha,3,4,4204.01,844.42
ORD11349,16-07-2023,West,Office Supplies,Paper,John,1,16,$4792.01,974.71
ORD11350,15-01-2023,East,Furniture,Chairs,Priya,3,11,$3396.1,30.07
ORD11351,30-05-2022, west ,Technology,Phones,Priya,2,15,4513.64,-319.31
ORD11352,04-02-2022,East,Office Supplies,Binders,Sara,4,6,1750.19,-20.35
ORD11353,14-01-2023, west ,Technology,Accessories,Kiran,1,15,4448.16,70.9
ORD11354,30-06-2023,West,Technology,Accessories,Priya,1,14,198.66,26.75
ORD11355,19-09-2022,South,Technology,Accessories,Amit,1,1,$1443.64,-53.88
ORD11356,13-12-2023,South,Technology,Phones,Amit,1,19,3465.11,-135.01
ORD11357,21-08-2022,Central,Office Supplies,Paper,Ravi,4,15,386.27,-22.25
ORD11358,24-02-2024,EAST,Technology,Accessories,David,3,18,3243.23,-30.38
ORD11359,06-06-2022,Central,Office Supplies,Art,Priya,3,3,1111.17,164.61
ORD11360,29-01-2024,South,Office Supplies,Binders,Kiran,5,9,2256.33,-59.86
ORD11361,28-09-2022,East,Furniture,Chairs,Sneha,4,9,1318.58,-8.39
ORD11362,23-09-2022,,Furniture,Tables,Sara,1,12,1251.16,203.19
ORD11363,11-04-2024,East,Technology,Copiers,Sara,4,4,1033.68,87.28
ORD11364,04-02-2022,East,Technology,Accessories,David,2,6,2039.91,-35.25
ORD11365,23-01-2022, west ,Technology,Copiers,David,3,3,2608.49,846.51
ORD11366,24-09-2022,West,Furniture,Storage,Sneha,2,19,3806.89,-240.58
ORD11367,16-09-2022,Central,Technology,Copiers,Kiran,2,17,1097.31,77.6
ORD11368,25-05-2022,EAST,Office Supplies,Paper,John,5,8,4927.73,-428.12
ORD11369,27-06-2022,Central,Office Supplies,Binders,Neha,4,7,1220.07,-56.57
ORD11370,02-08-2023,EAST,Technology,Accessories,Ravi,4,12,2854.05,426.98
ORD11371,03-12-2023,Central,Furniture,Storage,Amit,3,6,4816.34,155.35
ORD11372,15-12-2022,Central,Furniture,Chairs,Neha,2,13,4363.99,196.29
ORD11373,20-01-2024, west ,Technology,Accessories,Ravi,4,20,798.76,60.38
ORD11374,17-11-2023,East,Furniture,Tables,David,4,7,1088.83,188.87
ORD11375,22-07-2023,South,Technology,Accessories,David,1,14,590.63,
ORD11376,19-03-2023,Central,Office Supplies,Binders,Priya,2,10,2896.83,247.28
ORD11377,29-05-2024,South,Office Supplies,Binders,Kiran,2,17,195.66,7.39
ORD11378,30-01-2023,South,Office Supplies,Paper,Amit,4,8,273.59,43.35
ORD11379,16-05-2022,South,Furniture,Storage,John,2,19,4095.73,655.27
ORD11380,17-03-2023,EAST,Office Supplies,Binders,Neha,5,2,2748.34,858.34
ORD11381,28-02-2024,Central,Office Supplies,Art,Neha,2,18,2565.44,851.39
ORD11382,07-01-2022,East,Technology,Copiers,Kiran,4,12,2877.37,218.26
ORD11383,27-10-2023, west ,Furniture,Tables,Priya,3,4,$2982.51,1005.35
ORD11384,15-03-2022,Central,Office Supplies,Binders,Priya,2,7,2922.08,754.59
ORD11385,30-01-2023,East,Technology,Accessories,Priya,4,6,2755.12,
ORD11386,06-12-2022,EAST,Furniture,Storage,Sneha,2,16,$4215.92,1125.9
ORD11387,05-12-2022,East,Office Supplies,Binders,Neha,1,14,385.49,-2.49
ORD11388,07-04-2023,West,Office Supplies,Paper,Neha,1,4,2351.91,67.77
ORD11389,24-12-2023,Central,Technology,Phones,John,4,12,$2957.97,925.68
ORD11390,07-11-2023,West,Technology,Copiers,neha,4,5,1451.93,123.48
ORD11391,14-03-2022,EAST,Office Supplies,Binders,Kiran,3,1,3678.55,978.68
ORD11392,30-10-2022,East,Office Supplies,Art,ravi,1,15,2470.26,
ORD11393,30-07-2023,Central,Office Supplies,Paper,Amit,3,13,603.85,122.85
ORD11394,11-01-2023,West,Technology,Phones,sneha,5,2,1522.94,
ORD11395,04-07-2023,West,Furniture,Chairs,Neha,3,10,2971.3,921.84
ORD11396,20-11-2022, west ,Office Supplies,Binders,Ankit,1,19,$2072.89,-9.53
ORD11397,20-04-2023, west ,Office Supplies,Binders,David,3,20,2108.21,70.61
ORD11398,12-01-2024, west ,Furniture,Chairs,Ankit,4,13,4524.68,277.55
ORD11399,20-03-2024,West,Technology,Copiers,Neha,4,5,4454.57,-367.38
ORD11400,15-06-2022,EAST,Office Supplies,Binders,Kiran,2,19,1526.77,480.17
ORD11401,06-02-2023,Central,Furniture,Chairs,David,4,5,1482.9,253.41
ORD11402,10-06-2024, west ,Furniture,Tables,Priya,3,3,4968.5,-430.9
ORD11403,14-02-2022, west ,Technology,Copiers,Amit,5,10,1403.7,362.3
ORD11404,03-10-2023,South,Office Supplies,Paper,Ankit,5,11,3795.13,648.06
ORD11405,04-04-2022,South,Office Supplies,Paper,Ankit,1,11,3698.81,116.24
ORD11406,07-03-2022,EAST,Office Supplies,Binders,David,5,11,545.03,147.64
ORD11407,23-04-2022,EAST,Technology,Phones,Priya,5,5,2495.05,-45.76
ORD11408,12-10-2023,West,Office Supplies,Art,sneha,3,20,1723.07,141.43
ORD11409,12-01-2022, west ,Furniture,Chairs,David,1,16,805.88,77.12
ORD11410,01-10-2023,East,Technology,Phones,Amit,2,15,4393.22,601.83
ORD11411,25-03-2023,East,Technology,Accessories,Amit,1,2,3719,39.69
ORD11412,01-01-2024, west ,Office Supplies,Art,Ankit,3,3,552.14,-36.55
ORD11413,07-08-2023,EAST,Furniture,Chairs,Priya,2,16,$2434.02,58.82
ORD11414,13-03-2022,West,Office Supplies,Binders,John,3,12,3576.33,906.68
ORD11415,15-08-2022,West,Technology,Accessories,Ankit,1,6,2386.44,229.56
ORD11416,14-11-2022,EAST,Furniture,Tables,David,2,9,$4646.38,673.33
ORD11417,19-03-2024,EAST,Office Supplies,Art,kiran,2,8,1674.06,33.81
ORD11418,21-04-2022,West,Technology,Copiers,Priya,5,4,$4597.8,17.91
ORD11419,04-01-2022,Central,Office Supplies,Binders,Kiran,3,5,1354.49,-75.3
ORD11420,11-03-2024,South,Technology,Accessories,priya,1,18,999.21,222.31
ORD11421,28-03-2023,West,Furniture,Storage,John,2,13,3540.82,-249.5
ORD11422,13-08-2023,East,Office Supplies,Paper,Priya,4,5,118.51,27.41
ORD11423,14-10-2023,Central,Office Supplies,Paper,Amit,4,15,1985.61,458.41
ORD11424,09-04-2022,EAST,Technology,Phones,Sara,4,14,1111.36,117.81
ORD11425,13-12-2023,West,Furniture,Tables,Ankit,1,19,3535.99,-269.82
ORD11426,08-09-2022,EAST,Furniture,Chairs,Amit,3,14,$2736.05,608.43
ORD11427,18-11-2022,South,Office Supplies,Art,Priya,1,8,2529.68,597.2
ORD11428,29-05-2024,EAST,Technology,Copiers,Ankit,1,3,1596.78,-7.89
ORD11429,06-09-2023,Central,Technology,Accessories,Ravi,5,20,3137.77,243.83
ORD11430,18-05-2023,Central,Office Supplies,Binders,John,1,19,1235.22,-16.92
ORD11431,21-03-2024,South,Technology,Accessories,Amit,1,17,2769.56,252.13
ORD11432,24-09-2023,East,Technology,Phones,Neha,4,8,2127.49,179.39
ORD11433,29-09-2022,East,Technology,Accessories,David,3,2,4961.6,1663.89
ORD11434,16-01-2023,EAST,Furniture,Tables,John,3,6,4208.07,942.76
ORD11435,01-04-2023, west ,Technology,Accessories,Kiran,5,3,2953.49,453.03
ORD11436,02-06-2024, west ,Office Supplies,Paper,Amit,5,14,309.54,104.81
ORD11437,04-12-2022,,Furniture,Tables,Sneha,5,9,$1298.97,323.81
ORD11438,02-04-2023,East,Furniture,Storage,Ravi,2,16,1660.63,534.79
ORD11439,19-11-2022,East,Office Supplies,Binders,Neha,4,1,2571.53,163.42
ORD11440,19-01-2023,East,Technology,Accessories,Sneha,5,18,$1476.78,-41.82
ORD11441,30-12-2023,South,Office Supplies,Paper,Ankit,2,13,958.68,88.33
ORD11442,16-02-2022,EAST,Furniture,Chairs,David,2,20,$4483.02,-403.01
ORD11443,06-01-2023,South,Furniture,Storage,john,4,5,1394.72,195.84
ORD11444,27-10-2023,EAST,Technology,Accessories,Sneha,5,10,4041.5,1121.17
ORD11445,13-04-2024, west ,Office Supplies,Art,Amit,5,18,2116.35,-119.43
ORD11446,08-09-2022,EAST,Technology,Phones,Ankit,4,7,$4622.01,915.84
ORD11447,11-06-2024,East,Office Supplies,Paper,Neha,5,12,2880.38,566.48
ORD11448,10-01-2022,West,Technology,Phones,Sneha,2,4,2400.38,379.74
ORD11449,06-11-2023,South,Furniture,Chairs,john,1,1,3728.84,380.58
ORD11450,05-05-2022,Central,Technology,Phones,Ravi,2,10,2829.33,532.08
ORD11451,08-07-2022,West,Technology,Copiers,Sara,2,4,569.18,-47.65
ORD11452,23-11-2023,East,Furniture,Chairs,Amit,3,1,160.86,6.3
ORD11453,01-06-2023,East,Furniture,Storage,Sara,3,1,3139.44,-192
ORD11454,01-12-2023,East,Furniture,Storage,Priya,1,17,197.47,26.93
ORD11455,11-01-2024,East,Technology,Phones,Sara,4,18,4403.59,1501.95
ORD11456,28-02-2023,EAST,Office Supplies,Art,Ankit,5,19,3048.4,331.8
ORD11457,02-05-2023, west ,Furniture,Storage,Sneha,2,13,1108.74,0.2
ORD11458,16-04-2023,South,Technology,Copiers,Neha,5,17,4173.28,780.8
ORD11459,01-03-2022, west ,Technology,Accessories,Sara,3,2,3248.39,978.79
ORD11460,12-04-2022,Central,Furniture,Storage,David,1,8,3876.2,-115.22
ORD11461,25-01-2022,South,Technology,Accessories,Ravi,3,15,2878.78,54.52
ORD11462,05-11-2023,Central,Furniture,Storage,Sara,5,13,4566.02,412.68
ORD11463,30-04-2024,East,Technology,Copiers,Sara,1,9,4866.3,-19.05
ORD11464,23-03-2022,West,Technology,Accessories,Ravi,2,20,469.84,-4.12
ORD11465,03-11-2022,East,Office Supplies,Paper,Ankit,5,6,4264.69,1315.63
ORD11466,12-02-2023,EAST,Furniture,Chairs,Priya,4,12,4261.08,1128.81
ORD11467,30-07-2023,East,Furniture,Chairs,Amit,4,17,1530.46,-135.23
ORD11468,13-01-2024, west ,Office Supplies,Art,Sara,3,19,877.4,-81.89
ORD11469,14-10-2022,South,Technology,Accessories,Ravi,1,9,2146.81,241.98
ORD11470,18-11-2022, west ,Technology,Phones,Amit,5,20,966.13,-64.61
ORD11471,25-04-2024,West,Furniture,Tables,John,1,17,1556.86,268.26
ORD11472,09-12-2023,Central,Technology,Copiers,John,1,20,1852.6,488.3
ORD11473,20-03-2023,East,Technology,Accessories,Ravi,1,9,2118.74,635.9
ORD11474,11-04-2023,Central,Furniture,Storage,Ravi,2,5,1297.89,370.89
ORD11475,29-01-2023,South,Office Supplies,Binders,Kiran,3,15,$4141.16,-227.69
ORD11476,07-01-2024,Central,Furniture,Tables,priya,1,10,3078.59,774.16
ORD11477,18-05-2022,South,Office Supplies,Art,Sara,5,9,3420.01,710.91
ORD11478,08-04-2023,Central,Office Supplies,Art,Amit,4,19,394.42,-28
ORD11479,26-08-2022,EAST,Technology,Accessories,Ravi,4,10,1816.54,-72.69
ORD11480,20-02-2024,East,Furniture,Chairs,Ankit,5,8,228.14,-17.18
ORD11481,20-05-2022,South,Office Supplies,Paper,Ravi,4,5,1062.2,102.35
ORD11482,22-04-2022,South,Furniture,Chairs,Amit,5,2,1913.24,
ORD11483,01-10-2022,Central,Technology,Phones,Sneha,4,17,3506.75,433.92
ORD11484,02-01-2023,East,Office Supplies,Paper,Ankit,4,2,3469.18,-169.43
ORD11485,18-06-2023,EAST,Office Supplies,Paper,Sara,2,3,1153.5,382.4
ORD11486,01-06-2022,South,Furniture,Tables,John,3,20,935.56,120.34
ORD11487,26-01-2024,Central,Office Supplies,Art,Neha,2,9,1423.74,6.48
ORD11488,30-12-2022,West,Furniture,Chairs,Kiran,3,10,4891.97,132.57
ORD11489,29-12-2023,EAST,Office Supplies,Paper,David,5,13,1892.42,191.28
ORD11490,08-07-2023,EAST,Furniture,Storage,Priya,3,7,991.92,98.4
ORD11491,07-06-2022,West,Technology,Copiers,David,2,15,3594.89,1000.48
ORD11492,26-01-2022,Central,Furniture,Chairs,Ravi,2,5,449.57,46.34
ORD11493,08-06-2023,Central,Furniture,Storage,Ankit,4,5,1010.84,116.9
ORD11494,23-03-2024,Central,Technology,Phones,Neha,1,8,2181.87,-127.16
ORD11495,26-02-2023,Central,Furniture,Tables,Priya,3,2,$540.12,15.96
ORD11496,23-10-2022,East,Office Supplies,Art,Kiran,3,12,2800.76,138.76
ORD11497,24-02-2023,EAST,Office Supplies,Art,Sara,2,4,2684.71,319.54
ORD11498,17-06-2024,East,Office Supplies,Art,Sneha,4,7,638.94,68.51
ORD11499,20-11-2023,West,Furniture,Tables,Sara,5,19,$3983.59,1081.38
ORD11500,21-09-2022,EAST,Furniture,Tables,Priya,2,1,4870.16,416.82
ORD11501,18-08-2022,West,Furniture,Chairs,Ravi,2,14,4482.33,-299.34
ORD11502,14-06-2023, west ,Technology,Copiers,Sara,5,11,479.93,-30.86
ORD11503,30-11-2022,East,Technology,Phones,Sara,1,6,3112.84,859.99
ORD11504,13-09-2023,West,Technology,Phones,John,5,20,2967.76,32.32
ORD11505,01-10-2023,EAST,Furniture,Tables,Kiran,1,6,662.56,-1.72
ORD11506,23-03-2022,South,Office Supplies,Binders,Kiran,1,10,2427.8,-59.34
ORD11507,18-01-2023,Central,Technology,Phones,Sara,5,4,196.39,55.68
ORD11508,05-04-2024,South,Office Supplies,Art,Priya,4,14,442.78,-43.73
ORD11509,23-05-2023,Central,Office Supplies,Art,Priya,5,15,486.07,64.67
ORD11510,25-10-2022,South,Technology,Copiers,Amit,5,14,1513.93,72.99
ORD11511,17-01-2024,Central,Technology,Copiers,John,4,17,2598.1,370.35
ORD11512,26-08-2023,Central,Office Supplies,Paper,Amit,3,16,2652.12,350.06
ORD11513,29-06-2022,Central,Furniture,Storage,Kiran,3,5,2956.33,-222.72
ORD11514,01-04-2024,Central,Furniture,Chairs,Priya,3,12,1903.51,548.92
ORD11515,15-01-2024,East,Technology,Phones,Amit,1,11,4752.96,785.97
ORD11516,22-07-2022, west ,Office Supplies,Art,Sneha,1,1,1245.08,303.54
ORD11517,09-01-2023,South,Technology,Accessories,Priya,4,6,4702.74,-418.15
ORD11518,10-12-2023,East,Office Supplies,Binders,ankit,5,14,$920.62,-50.79
ORD11519,02-03-2023, west ,Office Supplies,Paper,Priya,5,7,258.86,38.86
ORD11520,14-05-2024,EAST,Furniture,Chairs,Priya,4,3,4231.78,-135.1
ORD11521,14-03-2024,East,Office Supplies,Paper,Priya,1,6,$2653.5,-152.67
ORD11522,10-06-2022,Central,Office Supplies,Paper,Sneha,1,10,4264.75,-45.63
ORD11523,24-12-2022,South,Furniture,Tables,Priya,2,6,3197.88,634.01
ORD11524,07-01-2024, west ,Office Supplies,Binders,Neha,3,17,1423.56,180.72
ORD11525,03-09-2022,East,Furniture,Tables,Amit,1,4,328.39,7.66
ORD11526,24-05-2023,West,Office Supplies,Binders,David,1,1,3756.9,969.57
ORD11527,07-02-2023,EAST,Office Supplies,Art,Sara,2,20,385.74,-7.71
ORD11528,22-09-2022,Central,Technology,Phones,Ravi,5,9,4669.51,1039.52
ORD11529,23-02-2023,Central,Office Supplies,Paper,John,1,11,$3195.76,931.55
ORD11530,29-03-2023, west ,Technology,Copiers,Neha,3,2,4051.25,846.82
ORD11531,17-07-2023,EAST,Technology,Copiers,Amit,3,1,4323.66,99.27
ORD11532,08-06-2022, west ,Office Supplies,Binders,Sneha,3,6,2269.48,339.22
ORD11533,10-05-2022,Central,Office Supplies,Paper,Amit,3,15,$3101.28,-252.92
ORD11534,22-02-2022,EAST,Furniture,Chairs,Ankit,1,8,4610.21,821.7
ORD11535,09-09-2022,West,Office Supplies,Art,Ravi,4,18,3854.02,885.39
ORD11536,09-01-2023,Central,Technology,Accessories,Kiran,4,12,$3173.27,224.63
ORD11537,05-01-2022,EAST,Furniture,Storage,John,3,13,1261.36,209.5
ORD11538,28-03-2022,Central,Technology,Accessories,ankit,2,1,1279.7,377.42
ORD11539,23-06-2023,West,Office Supplies,Binders,Kiran,5,14,736.33,188.69
ORD11540,23-07-2023,South,Furniture,Tables,Sneha,2,11,1307.55,276.66
ORD11541,19-05-2023,EAST,Furniture,Storage,Ravi,3,17,3204.12,220.11
ORD11542,06-02-2024,Central,Office Supplies,Art,Sara,5,13,2559.78,-208.47
ORD11543,19-08-2023,East,Office Supplies,Paper,Sneha,5,13,4476.91,1284.14
ORD11544,02-11-2022,EAST,Technology,Accessories,Priya,4,20,4914.95,-80.62
ORD11545,25-01-2022,Central,Furniture,Storage,Ankit,3,3,2199.03,-123.15
ORD11546,20-10-2023,West,Furniture,Storage,Ankit,2,8,4462.99,1532.94
ORD11547,07-09-2023, west ,Office Supplies,Binders,John,3,9,4534.54,1117.59
ORD11548,21-01-2023,West,Furniture,Tables,Ankit,2,9,$3458.35,-286.25
ORD11549,13-03-2023,East,Technology,Accessories,Sneha,3,3,$3212.32,851.54
ORD11550,20-07-2023,East,Technology,Copiers,David,1,19,4752.68,391.77
ORD11551,18-03-2022,East,Office Supplies,Art,John,4,17,414.15,127.88
ORD11552,29-05-2024,South,Office Supplies,Binders,Neha,4,16,1050.01,108.68
ORD11553,29-09-2023,East,Office Supplies,Paper,ravi,1,20,919.39,-31.39
ORD11554,04-06-2023, west ,Technology,Accessories,Sara,3,4,4237.9,1407
ORD11555,05-01-2024,East,Technology,Phones,Ravi,3,19,4975.21,1341.72
ORD11556,16-02-2022,East,Office Supplies,Art,John,2,17,4880.97,-379.59
ORD11557,08-03-2022, west ,Technology,Accessories,Neha,5,17,4522.32,455.75
ORD11558,02-09-2022,EAST,Office Supplies,Binders,Ankit,4,2,3242.17,512.89
ORD11559,23-10-2023,Central,Furniture,Tables,John,5,18,2094.63,639.62
ORD11560,04-12-2023,West,Furniture,Chairs,Sara,5,14,4985.26,1259.49
ORD11561,17-03-2022,Central,Office Supplies,Paper,Ankit,2,20,2066.06,567.37
ORD11562,12-09-2022,Central,Office Supplies,Paper,John,4,16,1737.63,-94.29
ORD11563,04-08-2023,West,Furniture,Storage,David,5,18,2382.73,153.73
ORD11564,02-08-2022,South,Office Supplies,Paper,Neha,1,10,4078.09,1036.57
ORD11565,17-09-2022, west ,Technology,Copiers,Sara,2,19,989.89,97.64
ORD11566,26-04-2024,West,Furniture,Tables,John,4,8,3706.23,-37.19
ORD11567,27-10-2022,Central,Office Supplies,Paper,Sneha,4,12,2835.11,721.11
ORD11568,27-01-2024, west ,Office Supplies,Paper,Sneha,2,20,$4489.66,910.99
ORD11569,05-01-2022,Central,Office Supplies,Binders,Priya,3,4,2721.3,472.97
ORD11570,16-01-2024,West,Office Supplies,Binders,Sara,1,6,2935.66,297.14
ORD11571,29-01-2022,West,Office Supplies,Art,david,4,14,457.04,
ORD11572,16-06-2024,South,Office Supplies,Art,Sara,3,2,3850.99,1255.35
ORD11573,27-05-2022,EAST,Office Supplies,Paper,Ankit,2,14,2092.82,418.13
ORD11574,30-01-2023,South,Office Supplies,Paper,ravi,3,6,2328.81,69.42
ORD11575,19-12-2022,East,Office Supplies,Art,Kiran,2,17,4495.46,-214.42
ORD11576,22-12-2023,EAST,Technology,Phones,Ankit,2,18,2556.14,-54.23
ORD11577,13-02-2023,East,Furniture,Tables,Ravi,5,1,2369.75,417.47
ORD11578,14-04-2023,EAST,Office Supplies,Paper,Ravi,4,14,2392.22,
ORD11579,28-02-2024,Central,Technology,Accessories,Ankit,5,5,$211.08,59.76
ORD11580,24-09-2023,Central,Furniture,Chairs,David,1,19,$992.93,-77.98
ORD11581,02-06-2024,Central,Office Supplies,Binders,John,1,15,4750.59,-278.35
ORD11582,20-06-2023,East,Office Supplies,Art,Priya,5,1,1595,445.21
ORD11583,10-06-2024,West,Technology,Copiers,Neha,3,10,1326.29,-114.33
ORD11584,05-06-2022,EAST,Technology,Copiers,kiran,4,17,2664.06,
ORD11585,18-10-2022,Central,Technology,Accessories,John,2,6,1419.77,314.88
ORD11586,30-12-2022,South,Office Supplies,Paper,Sneha,5,5,2257.96,-162.23
ORD11587,29-01-2022,South,Office Supplies,Paper,Kiran,2,19,4708.29,1507.57
ORD11588,24-02-2024,EAST,Furniture,Tables,John,5,14,796.54,239.71
ORD11589,02-02-2023,Central,Office Supplies,Art,Priya,1,5,4086.96,305.49
ORD11590,13-01-2023,East,Office Supplies,Paper,John,3,3,4806.28,1036.31
ORD11591,14-09-2022,West,Office Supplies,Art,Priya,3,18,4994.82,-401.41
ORD11592,26-04-2023,West,Office Supplies,Paper,Ravi,1,15,310.76,66.72
ORD11593,29-09-2022,Central,Office Supplies,Paper,Sara,1,17,3251.12,704.27
ORD11594,18-10-2022,East,Furniture,Chairs,David,3,8,1681.76,400.82
ORD11595,03-10-2022,East,Furniture,Chairs,Ankit,5,8,2920.42,-129.5
ORD11596,14-03-2023,West,Furniture,Storage,Sneha,4,19,733.68,26.77
ORD11597,26-06-2022,Central,Office Supplies,Art,Ankit,4,18,4180.47,898.68
ORD11598,08-02-2023,South,Office Supplies,Paper,Kiran,3,5,2137.72,741.44
ORD11599,24-08-2022,East,Furniture,Chairs,Amit,4,15,4390.33,123.17
ORD11600,08-07-2022, west ,Furniture,Chairs,Neha,4,6,2390.46,545.88
ORD11601,13-10-2023,East,Office Supplies,Binders,David,4,7,4980.72,-25.42
ORD11602,29-10-2023,West,Furniture,Storage,Ravi,5,13,4652.81,781.89
ORD11603,01-09-2022,South,Furniture,Chairs,Neha,4,19,3476.98,410.71
ORD11604,15-10-2023,West,Office Supplies,Paper,Sara,2,9,1546.95,347.12
ORD11605,17-07-2022,Central,Office Supplies,Art,John,2,19,1757.97,584.1
ORD11606,19-05-2023,South,Technology,Copiers,Priya,1,3,622.58,61.23
ORD11607,07-04-2024,West,Office Supplies,Paper,Sara,5,19,3174.8,-176.68
ORD11608,18-12-2023,West,Office Supplies,Paper,David,2,6,803.61,110.44
ORD11609,16-01-2022,Central,Furniture,Storage,Kiran,2,4,1449.85,222.04
ORD11610,05-03-2023,South,Furniture,Storage,Ravi,1,6,2399.68,696.37
ORD11611,04-09-2023,West,Office Supplies,Art,Priya,5,11,837.13,-48.85
ORD11612,01-03-2024,EAST,Technology,Accessories,Ankit,2,8,365.87,31.79
ORD11613,28-01-2023,EAST,Technology,Accessories,Priya,5,8,2367.84,-189.34
ORD11614,03-11-2022,EAST,Furniture,Chairs,Amit,5,3,1954.83,288.85
ORD11615,15-05-2022, west ,Technology,Copiers,Neha,4,12,3076.97,912.95
ORD11616,05-09-2023,Central,Office Supplies,Binders,David,5,12,1718.76,89.88
ORD11617,24-08-2023,East,Furniture,Chairs,Amit,3,16,3731.25,1300.78
ORD11618,16-10-2023,EAST,Technology,Copiers,Sneha,3,3,576.1,
ORD11619,07-01-2024, west ,Technology,Phones,David,4,1,946.33,-16.92
ORD11620,13-10-2023,South,Technology,Phones,priya,5,7,4923.53,1411.02
ORD11621,28-02-2023,Central,Technology,Copiers,Neha,3,10,1154.55,206.63
ORD11622,09-02-2023,Central,Technology,Copiers,Kiran,1,14,584.83,43.55
ORD11623,11-06-2023,East,Furniture,Tables,Priya,2,4,3776.29,463.8
ORD11624,30-07-2022,South,Office Supplies,Art,David,3,6,1893.88,-62.42
ORD11625,11-03-2024,EAST,Furniture,Tables,David,1,6,2571.56,669.89
ORD11626,23-05-2023,Central,Furniture,Storage,Kiran,3,7,861.95,111.24
ORD11627,23-05-2023,East,Technology,Accessories,Sara,4,20,3743.38,119.77
ORD11628,20-12-2023,South,Technology,Copiers,Neha,2,6,615.45,154.78
ORD11629,06-04-2022,West,Office Supplies,Paper,Amit,1,19,1281.53,
ORD11630,16-07-2022,,Furniture,Chairs,Sara,3,16,4861.91,1390.74
ORD11631,08-02-2024,,Technology,Accessories,Ravi,5,1,2467.85,804.21
ORD11632,14-08-2023,East,Office Supplies,Binders,Amit,5,15,2898.56,-261.75
ORD11633,26-09-2023,Central,Office Supplies,Paper,Neha,3,10,511.41,77.08
ORD11634,22-11-2022,EAST,Technology,Phones,ravi,4,3,1381.12,380.57
ORD11635,03-07-2022,East,Office Supplies,Binders,John,4,8,4940.45,1630.85
ORD11636,16-08-2023,South,Office Supplies,Art,Sara,4,7,3616.83,-288.69
ORD11637,31-10-2022, west ,Technology,Accessories,Ankit,4,17,4267.58,908.74
ORD11638,14-01-2024,EAST,Office Supplies,Art,david,1,1,3642.43,734.54
ORD11639,16-02-2023,EAST,Technology,Phones,Sara,5,16,2155.73,-134.2
ORD11640,05-01-2024, west ,Technology,Accessories,David,3,9,$3306.58,796.03
ORD11641,17-03-2024,West,Office Supplies,Binders,Kiran,3,5,3391.37,-151.81
ORD11642,15-04-2022,EAST,Office Supplies,Paper,Kiran,5,6,4647.3,842.79
ORD11643,08-06-2024,West,Furniture,Chairs,David,1,4,3597.77,1022.57
